"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",241,"UKR","Ukraine","0.724709",2021,"","State Statistics Service of Ukraine","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",245,"UZB","Uzbekistan","4.8166",2018,"","The State Committee of the Republic of Uzbekistan on Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",245,"UZB","Uzbekistan","4.49646",2020,"","The State Committee of the Republic of Uzbekistan on Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",245,"UZB","Uzbekistan","4.14338",2021,"","The State Committee of the Republic of Uzbekistan on Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",245,"UZB","Uzbekistan","3.58209",2022,"","Statistics Agency under the President of the Republic of Uzbekistan","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",256,"SRB","Serbia","3.97254",2016,"","Statistical office of the Republic of Serbia","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",256,"SRB","Serbia","6.61447",2017,"","Statistical office of the Republic of Serbia","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",256,"SRB","Serbia","8.40372",2018,"","Statistical office of the Republic of Serbia","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",256,"SRB","Serbia","8.27004",2020,"","Statistical office of the Republic of Serbia","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",260,"ZWE","Zimbabwe","4.49486",2014,"","","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",260,"ZWE","Zimbabwe","4.92553",2020,"","Zimbabwe National Statistics Agency (ZIMSTAT)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",275,"BIH","Bosnia and Herzegovina","5.41223",2017,"","Agency for statistics of Bosnia and Herzegovina","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",275,"BIH","Bosnia and Herzegovina","11.1563",2019,"","Agency for statistics of Bosnia and Herzegovina","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",275,"BIH","Bosnia and Herzegovina","8.69791",2020,"","Agency for statistics of Bosnia and Herzegovina","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",275,"BIH","Bosnia and Herzegovina","10.3491",2021,"","Agency for statistics of Bosnia and Herzegovina","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",276,"GEO","Georgia","8.54587",2016,"","Geostat","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",276,"GEO","Georgia","4.96928",2017,"Data is not statistically reliable","Geostat","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",276,"GEO","Georgia","5.80373",2018,"Data is not statistically reliable","National Statistics Office of Georgia - GEOSTAT","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",276,"GEO","Georgia","7.10502",2019,"Data is not statistically reliable","National Statistics Office of Georgia - Geostat","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",276,"GEO","Georgia","3.82662",2020,"Data is not statistically reliable","National Statistics Office of Georgia - Geostat","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",277,"KAZ","Kazakhstan","1.81616",2015,"","Ministry of National Economy of the Republic of Kazakhstan
Committee on Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",277,"KAZ","Kazakhstan","3.00811",2018,"","Ministry of National Economy of the Republic of Kazakhstan
Committee on Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",277,"KAZ","Kazakhstan","2.27748",2019,"","Ministry of National Economy of the Republic of Kazakhstan
Committee on Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",277,"KAZ","Kazakhstan","0.0949675",2020,"","Agency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",277,"KAZ","Kazakhstan","0.727185",2021,"","Agency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",277,"KAZ","Kazakhstan","6.9369",2022,"","Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",281,"SVK","Slovakia","8.33269",2019,"share of households without Internet access in %","Statistical Office Of the Slovak Republic","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",283,"MKD","North Macedonia","2.2727",2017,"","State Statistical Office","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",308,"WBG","State of Palestine","18.7224",2014,"","Palestinian Central Bureau of Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",308,"WBG","State of Palestine","5.06684",2019,"","Palestinian Central Bureau of Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",316,"MNE","Montenegro","5.7972",2015,"","Statistical Office of Montenegro","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",316,"MNE","Montenegro","15.7639",2016,"","Statistical Office of Montenegro","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16308,"HHA4213be_HHCUrban","Urban","HHA4213be_HHTotalHousehold","%",316,"MNE","Montenegro","16.7742",2017,"","Statistical Office of Montenegro","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Urban"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",7,"ZAF","South Africa","0.746621",2013,"","Statistics South Africa","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",7,"ZAF","South Africa","0.656813",2014,"","","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",7,"ZAF","South Africa","0.921495",2016,"","","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",11,"DZA","Algeria","5.05177",2018,"","Ministry of Post, Telecommunications, Technologies and Digital","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",25,"AZE","Azerbaijan","9.07835",2017,"","State Statistical Committee","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",25,"AZE","Azerbaijan","9.45209",2018,"","State Statistical Committee","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",25,"AZE","Azerbaijan","10.6004",2019,"","State Statistical Committee","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",25,"AZE","Azerbaijan","6.19978",2020,"","State Statistical Committee","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",25,"AZE","Azerbaijan","5.07746",2021,"","State Statistical Committee","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",27,"BRA","Brazil","7.12929",2013,"","NIC.br","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",27,"BRA","Brazil","8.42879",2014,"","NIC.br","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",27,"BRA","Brazil","29.1636",2016,"","NIC.br","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",27,"BRA","Brazil","31.9388",2017,"","NIC.br","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",27,"BRA","Brazil","35.3699",2018,"","NIC.br","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",27,"BRA","Brazil","36.8109",2019,"","NIC.br","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",27,"BRA","Brazil","37.9369",2020,"","NIC.br","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",27,"BRA","Brazil","30.7327",2021,"","NIC.br","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",27,"BRA","Brazil","31.133",2022,"","Brazilian Institute of Geography and Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",30,"BEL","Belgium","10.6691",2016,"","Statbel (Algemene Directie Statistiek - Statistics Belgium)
Statbel (Direction générale Statistique - Statistics Belgium)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",30,"BEL","Belgium","4.6246",2017,"","Statbel (Algemene Directie Statistiek - Statistics Belgium)
Statbel (Direction générale Statistique - Statistics Belgium)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",30,"BEL","Belgium","6.50769",2019,"","Statistics Belgium (Statbel)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",30,"BEL","Belgium","8.79219",2020,"","Statistics Belgium (Statbel)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",30,"BEL","Belgium","9.51269",2021,"","Statistics Belgium (Statbel)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",30,"BEL","Belgium","5.16288",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",34,"BGD","Bangladesh","7.15818",2021,"","Bangladesh Bureau of Statistics (BBS)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",37,"BLR","Belarus","6.74945",2021,"","National Statistical Committee of the Republic of Belarus","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",37,"BLR","Belarus","7.16877",2022,"","National Statistical Committee of the Republic of Belarus (Belstat)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",44,"BTN","Bhutan","0.262138",2021,"","MINISTRY OF INFORMATION AND COMMUNICATIONS","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",45,"BGR","Bulgaria","2.38686",2016,"","National Statistical Institute","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",45,"BGR","Bulgaria","1.02519",2017,"Unreliable data, too few cases in the sample","National Statistical Institute","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",45,"BGR","Bulgaria","4.95351",2019,"","National Statistical Institute","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",53,"COL","Colombia","0.497115",2013,"","Departamento Administrativo Nacional de Estadística - DANE","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",53,"COL","Colombia","0.468961",2014,"Access elsewhere without cost. Refers to the main reason. Answers are mutually exclusive. Coefficient of variation above 15%. Figure is not representative.","Departamento Administrativo Nacional de Estadística - DANE","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",53,"COL","Colombia","0.653766",2015,"Coefficient of variation >= 15%.","Departamento Administrativo Nacional de Estadística - DANE","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",53,"COL","Colombia","0.588587",2016,"El valor reportado en esta desagregación presenta un coeficiente de variación superior al 15%, por lo que la cifra no es representativa.","Departamento Administrativo Nacional de Estadística - DANE","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",53,"COL","Colombia","1.20863",2017,"La opción de respuesta de la encuesta hace referencia al acceso suficiente a Internet desde otros lugares sin costo.","Departamento Administrativo Nacional de Estadística - DANE","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",53,"COL","Colombia","0.690657",2018,"La opción de respuesta de la encuesta hace referencia al acceso suficiente a Internet desde otros lugares sin costo.","Departamento Administrativo Nacional de Estadística - DANE","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",53,"COL","Colombia","2.05493",2021,"La opción de respuesta de la encuesta hace referencia al acceso suficiente a Internet desde otros lugares tanto con costo como sin costo.","Departamento Administrativo Nacional de Estadística - DANE","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",53,"COL","Colombia","1.80015",2022,"","Departamento Administrativo Nacional de Estadistica (DANE)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",59,"CPV","Cabo Verde","6.50373",2018,"","INSTITUTO NACIONAL DE ESTATISTICAS","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",59,"CPV","Cabo Verde","12.9523",2019,"","INSTITUTO NACIONAL DE ESTATISTICA","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",61,"CIV","Côte d'Ivoire","26.6226",2019,"","ARTCI","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",61,"CIV","Côte d'Ivoire","4.41607",2022,"","ARTCI","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",66,"CYP","Cyprus","17.0463",2016,"","STATISTICAL SERVICE OF CYPRUS","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",66,"CYP","Cyprus","8.92944",2019,"","STATISTICAL SERVICE OF CYPRUS","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",71,"DNK","Denmark","8.94454",2017,"","Statistics Denmark","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",73,"ESP","Spain","8.82795",2016,"","Instituto Nacional de Estadística (INE)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",73,"ESP","Spain","13.4232",2017,"","Instituto Nacional de Estadística (INE)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",73,"ESP","Spain","8.92616",2019,"","Instituto Nacional de Estadística (INE)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",73,"ESP","Spain","3.84948",2021,"","Instituto Nacional de Estadística (INE)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",74,"EGY","Egypt","0.0549247",2014,"","Ministry of Communications and Information Technology","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",74,"EGY","Egypt","0.652111",2015,"","Central Agency For Public Mobilization And Statistics (CAPMAS)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",74,"EGY","Egypt","0.196787",2016,"","Central Agency For Public Mobilization And Statistics (CAPMAS)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",74,"EGY","Egypt","0.437736",2017,"","Central Agency For Public Mobilization And Statistics (CAPMAS)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",74,"EGY","Egypt","2.26052",2018,"","Ministry of Communications and Information Technology","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",74,"EGY","Egypt","1.91839",2019,"","Ministry of Communications and Information Technology","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",74,"EGY","Egypt","1.67655",2020,"","Ministry of Communications and Information Technology","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",74,"EGY","Egypt","10.8085",2022,"","Ministry of Communications and Information Technology","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",76,"EST","Estonia","11.6935",2016,"","Statistics Estonia","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",76,"EST","Estonia","7.69231",2017,"","Statistics Estonia","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",78,"FRA","France","4.91883",2019,"","Insee","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",105,"HUN","Hungary","16.2566",2017,"","Hungarian Central Statistical Office","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",105,"HUN","Hungary","9.56454",2019,"","Hungarian Central Statistical Office","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",107,"HRV","Croatia","9.35607",2016,"","Croatian Bureau of Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",107,"HRV","Croatia","67.9639",2017,"","Croatian Bureau of Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",107,"HRV","Croatia","10.5067",2018,"","Croatian Bureau of Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",107,"HRV","Croatia","4.90946",2019,"","Croatian Bureau of Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",107,"HRV","Croatia","7.59713",2020,"","Croatian Bureau of Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",107,"HRV","Croatia","3.20297",2021,"","Croatian Bureau of Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",111,"ITA","Italy","8.76959",2017,"","Istat – National Institute of Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",111,"ITA","Italy","5.73095",2020,"","National Institute of Statistics","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",116,"IRN","Iran (Islamic Republic of)","31.3382",2013,"","Statistical Centre of Iran","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",116,"IRN","Iran (Islamic Republic of)","3.53839",2015,"","Statistical Centre of Iran","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",116,"IRN","Iran (Islamic Republic of)","1.40831",2017,"","Statistical Centre of Iran","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",116,"IRN","Iran (Islamic Republic of)","0.951613",2021,"","Statistical Centre of Iran","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",117,"IRQ","Iraq","28.5053",2022,"","Central Organization for Statistics And Information Technology","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",122,"JAM","Jamaica","9.10229",2016,"","THE STATISTICAL INSTITUTE OF JAMAICA (STATIN)","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",122,"JAM","Jamaica","12.05",2017,"","Statistical Institute of Jamaica","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
16309,"HHA4213be_HHCRural","Rural","HHA4213be_HHTotalHousehold","%",125,"KEN","Kenya","1.28337",2015,"","KENYA NATIONAL BUREAU OF STATISTICS","Reasons for not having Internet access (i.e. Barriers): Have access to the Internet elsewhere: Rural"
